WKT,fid,id,ElDate,Election
"MULTIPOLYGON (((23.3547701315625 42.7004358429412,23.3553105229576 42.7003448898801,23.3556858346461 42.7002697563846,23.3556971623979 42.7003177785958,23.3559992633192 42.7002540797855,23.3561347646004 42.7002984365132,23.356206810193 42.7001898452842,23.3564939112482 42.7002282211804,23.3565690991685 42.7000218445884,23.3567439420177 42.6998089571503,23.3571975009277 42.6999070795627,23.3570487922853 42.7000889291335,23.3581680086972 42.7002751578471,23.3574985420065 42.7014159903758,23.3571628035343 42.7019750486179,23.3585266560538 42.7020911565489,23.3591226577902 42.7021626922211,23.3593810614447 42.7021937068688,23.3597499506348 42.7022656615939,23.3602734120882 42.7000379877009,23.3602936445042 42.6998661266285,23.360377838238 42.6996893459077,23.3604961113758 42.6995380829124,23.3606551570356 42.6994275566962,23.3614984194049 42.6988751976195,23.3617198074068 42.6987093147919,23.3617327360199 42.6987025497355,23.3613992675408 42.6985990856593,23.3610703384112 42.6984618898257,23.3599875859453 42.6978408026237,23.3552298618204 42.6987860555224,23.3552850394016 42.6995868902009,23.355527251534 42.6994692642052,23.3558237533681 42.6993194326394,23.3560236470309 42.6995390245466,23.3561908829532 42.6997341507894,23.3562419925263 42.6997933896837,23.3560576156221 42.6998929182334,23.3555137550515 42.6997476952321,23.3553308712562 42.6997015867763,23.3553385478453 42.6997779708114,23.3552408644035 42.6998882513396,23.3551423569247 42.6999728060654,23.3550662173836 42.7000381564085,23.3548454291305 42.7002235706408,23.3547701315625 42.7004358429412),(23.3580046634915 42.7009885878429,23.3580860461176 42.7007421258935,23.3589008133631 42.7008439939806,23.3588295229607 42.7011504055386,23.3580046634915 42.7009885878429)))","840","244606024",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3571975009277 42.6999070795627,23.3567439420177 42.6998089571503,23.3565690991685 42.7000218445884,23.3566754420278 42.7000268055876,23.3570487922853 42.7000889291335,23.3571975009277 42.6999070795627)),((23.3523804790514 42.7002214634874,23.3522215858749 42.6996597678439,23.3510098597275 42.699905025485,23.3509283794017 42.6999165914709,23.3507083780795 42.6999651652018,23.3506176678941 42.6997167407972,23.3500223952687 42.699845167445,23.3498830993353 42.6995145471129,23.3498356704437 42.6994507092163,23.346404823938 42.7000908253709,23.3465508601775 42.7005213222436,23.3468375134222 42.7006468504842,23.3478527614466 42.7007057179518,23.3489542817082 42.7009302660646,23.349473507982 42.7009981148297,23.3500942427151 42.7009169880381,23.3500787675885 42.7007333827867,23.3503608405897 42.7006190908612,23.350633421731 42.7005665326264,23.3512128142015 42.7004381734466,23.3523804790514 42.7002214634874)),((23.3539734664193 42.7025455495759,23.3540658044457 42.7024820074874,23.3541871635653 42.7024115162218,23.3545331291122 42.7022740776596,23.3548507419253 42.7021803146564,23.3553495436874 42.7020330725705,23.3552558382385 42.7016038209928,23.35489568081 42.7015683156311,23.3544830051618 42.7015129876882,23.3547701291255 42.7004358428635,23.3548454230381 42.7002235704466,23.3550662137281 42.700038156292,23.3551423508323 42.6999728058713,23.3552408668404 42.6998882514173,23.355338541753 42.6997779706173,23.3553308712562 42.6997015867763,23.3555137489592 42.699747695038,23.3560576119667 42.6998929181169,23.3562419925263 42.6997933896837,23.3561908878797 42.699734150046,23.3560236494678 42.6995390246243,23.3558237570234 42.6993194327558,23.3555272564078 42.6994692643605,23.3552850406201 42.6995868902398,23.355229858165 42.6987860554059,23.3529149771568 42.6992458843706,23.3529878446135 42.7005105827423,23.3520363326407 42.7004757221348,23.3517399607343 42.7005153460443,23.3514503612741 42.7006730062995,23.3512244412504 42.7008605232842,23.3510217207575 42.7011248778585,23.3508026306868 42.7014245334712,23.3506166396067 42.7016181744058,23.350455376943 42.7017411629186,23.3500454519387 42.7019357635817,23.350068601879 42.7019410250064,23.3500708499311 42.7019415352363,23.3503283044741 42.7020191920169,23.3509439670398 42.7022048787864,23.351041817643 42.7022440867841,23.3516750007868 42.7024977735861,23.3518161991672 42.702554345699,23.3533297164065 42.7032528313781,23.3537832683409 42.7027402159174,23.3539734664193 42.7025455495759),(23.3516024843943 42.7017225558916,23.3519085431832 42.7013267571491,23.3520375419407 42.701468552512,23.3521650947075 42.7015614490765,23.3523072282174 42.7016254490521,23.3525244997825 42.7016820321316,23.3527383020511 42.7017200611216,23.3528765632706 42.7017305040049,23.3529495273112 42.7017360141804,23.3530678174358 42.701721822415,23.3530893232292 42.7021297770628,23.352850491564 42.7021886107551,23.3528438915113 42.7022114057464,23.3527018350831 42.7021885899547,23.3527506528297 42.7024595513006,23.3524741770442 42.7021676094956,23.352450762647 42.7021428832073,23.3524002269377 42.7020965034571,23.3523548878008 42.7020785162864,23.352232251771 42.702064411159,23.351927041001 42.7020311339337,23.351778258994 42.7020025262764,23.3516779754761 42.7019162562224,23.3516024843943 42.7017225558916)))","841","244606025",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3415083480855 42.7074594561735,23.3434031383448 42.7064324162354,23.344150133661 42.7060275002932,23.3441423511945 42.7060205723424,23.3442776280583 42.7057728007159,23.3443020346914 42.7057696756672,23.3443429852547 42.7056843265253,23.3449250091115 42.7056129895227,23.3452073071982 42.7055969638963,23.3451489938523 42.7053051074683,23.3450660968921 42.7052146825511,23.3450406146048 42.7050949434489,23.3457715378928 42.7050179374942,23.3465549613307 42.7049261541319,23.3467325379652 42.7049069951306,23.3464675590363 42.7040701428223,23.3469878442764 42.7039948531446,23.3470097671648 42.7040639860255,23.3474303981601 42.7039956476886,23.3473862275061 42.7037688157265,23.3464245015858 42.70393417016,23.3461366678311 42.7030144518834,23.3458359392862 42.7030712612341,23.3459248008653 42.7033388278102,23.3457686521159 42.7033683666058,23.3456396359455 42.7029957703501,23.346100875681 42.7029000760342,23.3458306999601 42.7020367471566,23.3454932980629 42.7008998005719,23.346118359016 42.7006533099139,23.3454188252011 42.7002775437341,23.3453949087882 42.7002888018731,23.3435368945458 42.7012081993949,23.3432423607865 42.7014221022624,23.3430079240858 42.7017724978575,23.3403739526657 42.7069891876475,23.3405654002626 42.7069946237816,23.340708505147 42.7070130879697,23.3409213185309 42.7070883942605,23.3409410480984 42.7071015536434,23.3411174973596 42.7072163568889,23.341122398318 42.7072194030615,23.3414513040362 42.7070266403059,23.3416602954791 42.7071919185781,23.3413865909322 42.707383722913,23.3415083480855 42.7074594561735)),((23.3403568106451 42.7072612265103,23.3390141448827 42.7059584505632,23.3375963475696 42.7062673060057,23.3383315556421 42.7074738110189,23.3396396613827 42.7077575569665,23.3399183954401 42.708024086962,23.3401032484914 42.7081977114055,23.3406594748116 42.708350200748,23.3413456313143 42.7089575256054,23.341800671182 42.7086749027915,23.3411686558928 42.7081694980026,23.3408838321084 42.7078600807483,23.3403568106451 42.7072612265103)))","842","244606026",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3467325391838 42.7049069951695,23.347590836268 42.7048196632785,23.3474303981601 42.7039956476886,23.3470097671648 42.7040639860255,23.3469878442764 42.7039948531446,23.3464675590363 42.7040701428223,23.3467325391838 42.7049069951695)),((23.3467325391838 42.7049069951695,23.3465549637678 42.7049261542098,23.3457746675714 42.7050175728653,23.3458166154862 42.7053097876902,23.345221295135 42.7053612205204,23.3451610080428 42.7053652378588,23.3452073071982 42.7055969638963,23.3449250066744 42.7056129894448,23.3449495297106 42.7057824120932,23.3449835981922 42.7059536524254,23.3469260858199 42.7057809475957,23.3468707826671 42.7054965066523,23.3468349626029 42.7053468828119,23.3465347520251 42.7053664930404,23.3465181463668 42.7051501305332,23.3468012871231 42.7051233283753,23.3467688509028 42.7049644834602,23.3467325391838 42.7049069951695)))","843","244606027",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3484298705909 42.7035775702999,23.3481796730182 42.7025179879588,23.3480870489593 42.7021762381138,23.3479869227389 42.7016756517514,23.3479510216798 42.7013885405513,23.3476480973852 42.7012971639642,23.3474506401026 42.7012376026868,23.3471321793042 42.7011106856689,23.3465038805026 42.7008602974255,23.3461183626714 42.7006533100307,23.345493295626 42.700899800494,23.3458306975231 42.7020367470788,23.3461008732439 42.7029000759564,23.345639637164 42.7029957703891,23.3457686521159 42.7033683666058,23.3459247996467 42.7033388277712,23.3458359331936 42.7030712610395,23.3461366678311 42.7030144518834,23.3464245015858 42.70393417016,23.3473862287246 42.7037688157654,23.3484298705909 42.7035775702999)),((23.3506328299125 42.7047273750287,23.3505829802481 42.7044069349712,23.3504374695595 42.7035627613576,23.3504332546759 42.7035627097186,23.3501742413706 42.7035892346159,23.3494970447308 42.7036522011899,23.3494513599609 42.7034213985823,23.3501497938438 42.7032995920431,23.3503764897643 42.7032289641846,23.3503803956367 42.7032316405596,23.3503256896841 42.7031926200385,23.3502198761148 42.7031522443368,23.3500708499311 42.7019415352363,23.350068601879 42.7019410250064,23.3496402983076 42.7021343687628,23.3492680633431 42.7022505057746,23.3488960359054 42.7023463746053,23.3486251273288 42.7024090287655,23.3489663836497 42.7034944797283,23.3489829326205 42.7034919267425,23.3491884723272 42.7045835384563,23.3491925560815 42.7046531370385,23.3496781912637 42.7046023556997,23.3497273884495 42.7048186350588,23.3506328299125 42.7047273750287)))","844","244606028",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3465181463668 42.7051501305332,23.3465347520251 42.7053664930404,23.3468349626029 42.7053468828119,23.3468707826671 42.7054965066523,23.3487900386574 42.7053284673772,23.3487499564687 42.7050419172595,23.3492447632249 42.7049921823843,23.3491925560815 42.7046531370385,23.3491884723272 42.7045835384563,23.3489829326205 42.7034919267425,23.3489663836497 42.7034944797283,23.3484386511441 42.7035759606432,23.3484298705909 42.7035775702999,23.3484293284386 42.7035815039814,23.3485034159 42.7038647034591,23.3485764618378 42.7041439213499,23.3486370524027 42.7044096757884,23.3484549846844 42.704432877694,23.3483841017959 42.7044416602061,23.3482986919688 42.7044612015968,23.3481760246073 42.7044745048965,23.3479482795557 42.7036670021227,23.3479479262154 42.7036658878424,23.3473862287246 42.7037688157654,23.3475908301752 42.7048196630839,23.3467325391838 42.7049069951695,23.3467688509028 42.7049644834602,23.3468012871231 42.7051233283753,23.3465181463668 42.7051501305332)))","845","244606029",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3513781148304 42.704278514972,23.3514496153337 42.7050422497154,23.3526120799161 42.7040424305453,23.3526120799161 42.7040424305453,23.3526120799161 42.7040424305453,23.3529006613838 42.7037319889057,23.3531353087428 42.703480755832,23.3533297164065 42.7032528313781,23.3518161991672 42.702554345699,23.3516750007868 42.7024977735861,23.351041817643 42.7022440867841,23.3509439670398 42.7022048787864,23.3503283044741 42.7020191920169,23.3500708499311 42.7019415352363,23.3502198761148 42.7031522443368,23.3503256896841 42.7031926200385,23.3503803956367 42.7032316405596,23.3505829802481 42.7044069349712,23.3513781148304 42.704278514972)))","846","244606030",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3505829802481 42.7044069349712,23.3506328299125 42.7047273750287,23.3507158046199 42.7052315627525,23.3507835561439 42.7054702270652,23.3507844335883 42.7054733137423,23.3508015734355 42.7055948942319,23.3507940094635 42.7057905762147,23.3524640832633 42.70568111953,23.3533112431044 42.7056294507996,23.3538206147506 42.7055589233888,23.3539123151886 42.7055431160783,23.3539104318398 42.7055330669221,23.3535333311753 42.7047707075845,23.3539808294016 42.7046515343426,23.3536668979494 42.7040299606245,23.3530891707761 42.7038363371539,23.3529716460767 42.7037790582281,23.3529006613838 42.7037319889057,23.3526120799161 42.7040424305453,23.3514496153337 42.7050422497154,23.3513781148304 42.704278514972,23.3505829802481 42.7044069349712)))","847","244606031",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3416602954791 42.7071919185781,23.3414513040362 42.7070266403059,23.341122398318 42.7072194030615,23.3413865909322 42.707383722913,23.3416602954791 42.7071919185781)),((23.3434374778638 42.7085260729546,23.344881224661 42.7078995868058,23.3451265995399 42.7081720686005,23.345308995626 42.7080538878453,23.3455283527566 42.7079395897717,23.3454970512336 42.7078984585913,23.3457643268561 42.7077537220349,23.3459742544003 42.7080112888761,23.3463811343709 42.7078519559817,23.3465290583857 42.7078786092482,23.3466675107349 42.7077780618439,23.3469943316487 42.7079795218213,23.3472819269462 42.7079504513175,23.3472282040259 42.7076666616253,23.3471761371659 42.7076722030878,23.347134731656 42.7076763427033,23.3468995487098 42.7076968788072,23.3468949863905 42.707672694034,23.346656152684 42.7076913419422,23.3466552784408 42.7076882454327,23.3464730677396 42.7077089021951,23.3463787523632 42.7077638912214,23.3462637269539 42.7076741427179,23.3461396337745 42.7075771271925,23.3461906764465 42.7075165971437,23.346193241776 42.7074582804864,23.346182088155 42.7073820198942,23.3461712329879 42.7073078082559,23.3460905006007 42.7067558136041,23.3460910070911 42.7067491226506,23.3454785351925 42.7067976317844,23.3452782776634 42.7069367294787,23.3444785768465 42.7073656345184,23.343403140782 42.7064324163133,23.3415083505227 42.7074594562515,23.341504958396 42.7074612917366,23.3423996843229 42.7079906157139,23.3424024749808 42.7079922617511,23.3429093979372 42.7082574882524,23.3434374778638 42.7085260729546)))","848","244606032",2023/04/02,Парламентарни избори в България (април 2023)
"MULTIPOLYGON (((23.3434374778638 42.7085260729546,23.3447531085429 42.709235833103,23.3448399379262 42.7092025698605,23.3457203938024 42.708879652321,23.3453327129331 42.7085939686506,23.3462657404758 42.7082302867029,23.3463629538115 42.7082547981355,23.3467338696175 42.7082041964171,23.3468070477087 42.7081815625666,23.3463811343709 42.7078519559817,23.3459742544003 42.7080112888761,23.3457643268561 42.7077537220349,23.3454970512336 42.7078984585913,23.3455283527566 42.7079395897717,23.345308995626 42.7080538878453,23.3451265995399 42.7081720686005,23.344881224661 42.7078995868058,23.3434374778638 42.7085260729546)))","849","244606033",2023/04/02,Парламентарни избори в България (април 2023)
