WKT,fid,№,Идент. на локация,Адрес,Х,Y,Номер на секция,Дата на избора,Избори
"POINT (23.3532749535737 42.7063143316634)","416","416",2.4.2023 г._173,"24 СУ ""Пейо К. Яворов"", гр.София, УЛ.КЛИСУРА № 16",201333.3217,4734653.357,"244606047",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3532749535737 42.7063143316634)","417","417",2.4.2023 г._173,"24 СУ ""Пейо К. Яворов"", гр.София, УЛ.КЛИСУРА № 16",201333.3217,4734653.357,"244606051",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3532749535737 42.7063143316634)","418","418",2.4.2023 г._173,"24 СУ ""Пейо К. Яворов"", гр.София, УЛ.КЛИСУРА № 16",201333.3217,4734653.357,"244606077",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556193130747 42.6726492892616)","419","419",2.4.2023 г._174,"Софийска професионална гимназия ""Княгиня Евдокия"", гр.София, УЛ.АТАНАС ДАЛЧЕВ № 8",201363.8817,4730906.2,"234608033",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556193130747 42.6726492892616)","420","420",2.4.2023 г._174,"Софийска професионална гимназия ""Княгиня Евдокия"", гр.София, УЛ.АТАНАС ДАЛЧЕВ № 8",201363.8817,4730906.2,"234608034",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556193130747 42.6726492892616)","421","421",2.4.2023 г._174,"Софийска професионална гимназия ""Княгиня Евдокия"", гр.София, УЛ.АТАНАС ДАЛЧЕВ № 8",201363.8817,4730906.2,"234608035",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556193130747 42.6726492892616)","422","422",2.4.2023 г._174,"Софийска професионална гимназия ""Княгиня Евдокия"", гр.София, УЛ.АТАНАС ДАЛЧЕВ № 8",201363.8817,4730906.2,"234608036",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556193130747 42.6726492892616)","423","423",2.4.2023 г._174,"Софийска професионална гимназия ""Княгиня Евдокия"", гр.София, УЛ.АТАНАС ДАЛЧЕВ № 8",201363.8817,4730906.2,"234608037",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556193130747 42.6726492892616)","424","424",2.4.2023 г._174,"Софийска професионална гимназия ""Княгиня Евдокия"", гр.София, УЛ.АТАНАС ДАЛЧЕВ № 8",201363.8817,4730906.2,"234608038",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556014739983 42.6953283385936)","425","425",2.4.2023 г._175,"23 СУ ""Фредерик Жолио-Кюри"", гр.София, БУЛ.СИТНЯКОВО № 21",201471.1819,4733425.01,"244607036",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556014739983 42.6953283385936)","426","426",2.4.2023 г._175,"23 СУ ""Фредерик Жолио-Кюри"", гр.София, БУЛ.СИТНЯКОВО № 21",201471.1819,4733425.01,"244607037",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556014739983 42.6953283385936)","427","427",2.4.2023 г._175,"23 СУ ""Фредерик Жолио-Кюри"", гр.София, БУЛ.СИТНЯКОВО № 21",201471.1819,4733425.01,"244607038",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556014739983 42.6953283385936)","428","428",2.4.2023 г._175,"23 СУ ""Фредерик Жолио-Кюри"", гр.София, БУЛ.СИТНЯКОВО № 21",201471.1819,4733425.01,"244607039",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556014739983 42.6953283385936)","429","429",2.4.2023 г._175,"23 СУ ""Фредерик Жолио-Кюри"", гр.София, БУЛ.СИТНЯКОВО № 21",201471.1819,4733425.01,"244607040",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556014739983 42.6953283385936)","430","430",2.4.2023 г._175,"23 СУ ""Фредерик Жолио-Кюри"", гр.София, БУЛ.СИТНЯКОВО № 21",201471.1819,4733425.01,"244607045",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3556014739983 42.6953283385936)","431","431",2.4.2023 г._175,"23 СУ ""Фредерик Жолио-Кюри"", гр.София, БУЛ.СИТНЯКОВО № 21",201471.1819,4733425.01,"244607081",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3560206361247 42.7027512897083)","432","432",2.4.2023 г._176,"143 то ОУ ""Георги Бенковски"", гр.София, УЛ.ТОДОРИНИ КУКЛИ № 9",201541.1255,4734247.925,"244606020",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3560206361247 42.7027512897083)","433","433",2.4.2023 г._176,"143 то ОУ ""Георги Бенковски"", гр.София, УЛ.ТОДОРИНИ КУКЛИ № 9",201541.1255,4734247.925,"244606021",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3560206361247 42.7027512897083)","434","434",2.4.2023 г._176,"143 то ОУ ""Георги Бенковски"", гр.София, УЛ.ТОДОРИНИ КУКЛИ № 9",201541.1255,4734247.925,"244606022",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3560206361247 42.7027512897083)","435","435",2.4.2023 г._176,"143 то ОУ ""Георги Бенковски"", гр.София, УЛ.ТОДОРИНИ КУКЛИ № 9",201541.1255,4734247.925,"244606023",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3560206361247 42.7027512897083)","436","436",2.4.2023 г._176,"143 то ОУ ""Георги Бенковски"", гр.София, УЛ.ТОДОРИНИ КУКЛИ № 9",201541.1255,4734247.925,"244606024",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3560206361247 42.7027512897083)","437","437",2.4.2023 г._176,"143 то ОУ ""Георги Бенковски"", гр.София, УЛ.ТОДОРИНИ КУКЛИ № 9",201541.1255,4734247.925,"244606025",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3560206361247 42.7027512897083)","438","438",2.4.2023 г._176,"143 ОУ ""Георги Бенковски"", гр.София, УЛ.ТОДОРИНИ КУКЛИ № 9",201541.1255,4734247.925,"244606081",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3659929994347 42.533605001681)","439","439",2.4.2023 г._177,"Читалище „Пробуда“, Площада, с.Железница, УЛ.ЕДЕЛВАЙС № 4",201550.1542,4715427.365,"234623030",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3659929994347 42.533605001681)","440","440",2.4.2023 г._177,"Читалище „Пробуда“, Площада, с.Железница, УЛ.ЕДЕЛВАЙС № 4",201550.1542,4715427.365,"234623031",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","441","441",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607010",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","442","442",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607011",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","443","443",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607014",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","444","444",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607018",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","445","445",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607019",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","446","446",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607025",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","447","447",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607026",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","448","448",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607030",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3586314483378 42.678447276337)","449","449",2.4.2023 г._178,"138 СУЗИЕ ""Проф. Васил Златарски"", гр.София, УЛ.АЛФРЕД НОБЕЛ № 3",201638.514,4731539.474,"244607031",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3608898914578 42.6560524402074)","450","450",2.4.2023 г._179,"55-то СУ ""Петко Каравелов"" ( нова сграда), гр.София, ж.к. ДЪРВЕНИЦА, УЛ.ДЪБНИЦА № 3",201716.3749,4729044.316,"234616010",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3608898914578 42.6560524402074)","451","451",2.4.2023 г._179,"55-то СУ ""Петко Каравелов"" ( нова сграда), гр.София, ж.к. ДЪРВЕНИЦА, УЛ.ДЪБНИЦА № 3",201716.3749,4729044.316,"234616011",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3608898914578 42.6560524402074)","452","452",2.4.2023 г._179,"55-то СУ ""Петко Каравелов"" ( нова сграда), гр.София, ж.к. ДЪРВЕНИЦА, УЛ.ДЪБНИЦА № 3",201716.3749,4729044.316,"234616013",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3608898914578 42.6560524402074)","453","453",2.4.2023 г._179,"55-то СУ ""Петко Каравелов"" ( нова сграда), гр.София, ж.к. ДЪРВЕНИЦА, УЛ.ДЪБНИЦА № 3",201716.3749,4729044.316,"234616014",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3608898914578 42.6560524402074)","454","454",2.4.2023 г._179,"55-то СУ ""Петко Каравелов"" (нова сграда), гр.София, ж.к. ДЪРВЕНИЦА, УЛ.ДЪБНИЦА № 3",201716.3749,4729044.316,"234616015",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3608898914578 42.6560524402074)","455","455",2.4.2023 г._179,"55-то СУ ""Петко Каравелов"" ( нова сграда), гр.София, ж.к. ДЪРВЕНИЦА, УЛ.ДЪБНИЦА № 3",201716.3749,4729044.316,"234616016",2023/04/02,Парламентарни избори в България (април 2023)
